id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
31817,boardgame,Spooky Math Games,2000,2,2,0,0,0,0,0,0,0,5,0,2,4,3,0,0
31818,boardgame,NASCAR: Chase for the Nextel Cup 2007,2007,2,10,0,0,0,0,1,4,0,4,1,0,1,1,0,0
31819,boardgame,Dino Dominoes,2000,2,4,5,5,5,0,3,5,0,7,1,0,0,2,1,1
31823,boardgameexpansion,Igels 2: Waschtag,2007,2,6,60,60,60,10,27,5.5,0,81,7,2,6,8,1,1
31824,boardgame,So spielt die Welt,2007,2,8,30,30,30,0,3,6.66667,0,13,1,2,3,3,0,0
31825,boardgame,Themaword,2006,2,6,30,30,30,0,0,0,0,0,0,0,0,0,0,0
31826,boardgame,NI-SHI-KI -shouden-,2006,2,2,30,30,30,0,2,7,0,22,0,3,4,2,0,0
31827,boardgame,Ro-jaws' Robo-Race Game,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31828,boardgame,Face to Face with Dice,2003,0,0,0,0,0,0,0,0,0,2,0,4,5,2,0,0
31829,boardgameexpansion,Dragon War: Pandora's Box,1999,2,6,45,45,45,0,1,5,0,6,0,0,0,0,1,1
31830,boardgameexpansion,Dragon War: Zombie Graveyard,1999,2,6,45,45,45,0,0,0,0,4,0,0,0,0,0,0
31831,boardgameexpansion,Dragon War: Underwater Way Set,1999,2,6,45,45,45,0,1,5,0,5,0,0,0,0,1,1
31832,boardgameexpansion,Dragon War: Gypsy Caravan,1999,2,6,45,45,45,0,2,6,0,4,0,0,0,2,0,0
31833,boardgameexpansion,Dragon War: Long Life Set,1999,2,6,45,45,45,0,0,0,0,2,0,0,0,0,0,0
31834,boardgameexpansion,Dragon War: The Shadowland Set,1999,2,6,45,45,45,0,0,0,0,4,0,0,0,0,0,0
31835,boardgameexpansion,Dragon War: Power Cards Set,1999,2,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0
31836,boardgameexpansion,Dragon War: Character Enhancement Fate Card Set,1999,2,6,45,45,45,0,1,8,0,6,1,0,0,1,0,0
31837,boardgameexpansion,Dragon War: Movement Fate Card Set,1999,2,6,45,45,45,0,0,0,0,5,0,0,0,0,0,0
31838,boardgameexpansion,Dragon War: Rak Character Pak Set,1999,2,6,45,45,45,0,0,0,0,4,0,0,0,0,0,0
31839,boardgameexpansion,Dragon War: Kinetic Kardz Set,1999,2,6,45,45,45,0,2,5,0,4,0,0,0,0,1,1
31840,boardgameexpansion,Dragon War: Jurassic Valley Set,1999,2,6,45,45,45,0,1,5,0,4,0,0,0,0,1,1
31841,boardgameexpansion,Dragon Wars: Pregame Character Enhancement Charts,1999,2,6,45,45,45,0,0,0,0,1,0,0,0,0,0,0
31843,boardgame,Barricade Disney,1995,2,4,15,15,15,5,2,4,0,8,1,0,0,0,1,1
31844,boardgame,360 Air Hockey,2007,2,4,10,10,10,0,3,2,0,3,0,0,1,3,0,0
31845,boardgame,Livequiz,2007,2,12,60,60,60,12,8,4.625,0,18,1,0,0,2,0,0
31846,boardgame,Liberia: Descent Into Hell  The Liberian Civil War 1989-1996,2008,1,2,300,300,300,0,26,7.83769,0,136,6,25,50,24,10,3
31847,boardgameexpansion,Munchkin Cthulhu 3: The Unspeakable Vault,2008,3,6,90,90,90,10,639,6.65008,6.00313,1758,36,19,105,101,45,1.7778
31848,boardgame,Wall Street,2000,2,6,120,120,120,0,13,4.53846,0,31,2,0,0,5,2,1.5
31849,boardgame,Eierlauf,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
31850,boardgameexpansion,AT-43 Army Book: Red Blok,2007,2,2,30,30,30,14,46,7.41957,5.61127,158,5,4,2,14,6,3.3333
31851,boardgameexpansion,AT-43 Army Book: Therians,2007,2,2,30,30,30,14,41,7.65854,5.60825,175,5,3,2,10,6,3.6667
31852,boardgame,On Q,2007,2,2,15,15,15,0,1,6,0,5,0,0,1,2,0,0
31854,boardgame,Zamboni Wars,2007,2,4,5,5,5,0,4,6,0,9,0,0,1,6,1,1
31856,boardgame,Jnnittvt jljet!,0,2,6,20,20,20,0,1,2,0,0,0,0,0,1,0,0
31857,boardgameexpansion,Tactica Aeronautica,2007,2,2,180,180,180,12,5,7.6,0,29,0,1,4,4,0,0
31858,boardgame,Geominos,2007,2,4,30,30,30,10,28,6.24286,0,26,3,2,9,14,2,1.5
31859,boardgame,Excel Saga Boardgame!,2003,2,6,15,15,15,0,0,0,0,0,0,1,0,0,0,0
31861,boardgame,How to Host a Kids Party: Safari Adventure Party,1997,0,12,120,120,120,4,0,0,0,0,0,0,2,0,0,0
31862,boardgame,Sally the Sunflower,2005,2,3,10,10,10,3,1,5.5,0,3,0,0,0,1,0,0
31863,boardgameexpansion,Hordes: Evolution,2007,2,8,30,30,30,0,57,8.03684,5.66363,131,7,5,4,9,6,2.8333
31864,boardgame,His Coming,1982,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31865,boardgame,Couple Up!,1968,4,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0
31866,boardgame,Find the Chicks,0,2,4,20,20,20,0,1,3,0,0,0,0,0,0,0,0
31867,boardgame,Hometown Trivia,1984,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0
31869,boardgame,Rkna Rtt,0,2,4,0,0,0,0,2,2,0,1,0,0,0,0,0,0
31870,boardgame,Master Farmer,1938,2,2,0,0,0,0,1,1,0,2,0,0,1,1,0,0
31871,boardgame,Taitavat lentjt,0,2,2,20,20,20,0,0,0,0,0,0,0,0,0,0,0
31872,boardgame,Skid-O,1952,2,6,0,0,0,0,3,4.33333,0,7,0,0,0,1,0,0
31873,boardgame,Star Trek Battle Manual,1972,2,8,90,90,90,0,8,6.5,0,15,0,2,3,4,2,1
31874,boardgame,Scott's Baseball Card Game,1983,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31875,boardgame,In The Money,1990,2,6,120,120,120,14,4,4,0,8,1,0,0,2,1,3
31876,boardgame,Ranko,1970,2,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0
31877,boardgame,Teenage Mutant Hero Turtles: 3D spel,1991,2,4,30,30,30,6,5,5.4,0,11,0,3,2,4,1,2
31878,boardgame,"Which Way, Please? A Map Reference Game",1984,1,6,0,0,0,0,1,6,0,2,0,0,0,2,1,1
31879,boardgame,Racing Worms,1982,2,4,10,10,10,0,3,5,0,3,0,0,0,2,1,1
31880,boardgame,Popeye Playing Card Game,1937,2,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0
31881,boardgame,Shooters! Alias: The Hole in the Wall Game,1984,2,6,0,0,0,0,1,5,0,1,1,0,0,0,0,0
31882,boardgame,Aero-ball,1930,2,2,20,20,20,0,0,0,0,0,0,0,1,0,0,0
31883,boardgame,Play Football,1934,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31884,boardgame,Lyric,2007,2,2,45,45,45,12,8,5.625,0,22,2,0,0,4,0,0
31885,boardgame,Hockey Action,1999,2,2,45,45,45,9,2,5.5,0,5,1,0,0,0,0,0
31886,boardgame,Battsy Baseball,1975,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31888,boardgame,Brief 'n' Brisk Major League Baseball,0,1,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0
31889,boardgame,Brief 'n' Brisk College Basketball,0,1,2,5,5,5,0,2,6.5,0,4,0,0,0,0,0,0
31890,boardgame,Brief 'n' Brisk Pro Basketball,0,1,2,5,5,5,0,1,4,0,1,0,0,0,0,0,0
31891,boardgame,Fast 'n' Furious College Football,0,1,2,5,5,5,0,2,5,0,2,0,0,1,1,0,0
31892,boardgame,Fast 'n' Furious Pro Football,1987,1,2,5,5,5,0,2,4.75,0,3,0,0,1,1,0,0
31893,boardgame,Fast-Action Horse Racing,0,1,2,5,5,5,0,3,6.66667,0,3,0,1,1,1,0,0
31894,boardgame,Bingorello,2007,3,6,10,10,10,5,1,5,0,4,0,0,0,1,0,0
31895,boardgameexpansion,Heroes Incorporated: Legion,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0
31896,boardgameexpansion,Heroes Incorporated: Crime Wave,2008,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0
31898,boardgame,6 Maths Board Games,0,2,6,10,10,10,0,0,0,0,0,0,0,0,0,0,0
31899,boardgame,Whirling Derby,1965,2,4,40,40,40,0,0,0,0,1,0,0,0,0,0,0
31901,boardgame,Turf Coot,1900,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31902,boardgame,Little Benny: The Eager Beaver Game,1957,2,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0
31903,boardgame,Streamlined Train Game,1938,2,4,20,20,20,0,0,0,0,0,0,1,1,0,0,0
31904,boardgame,Jamboree,1936,0,0,0,0,0,0,1,8,0,8,0,0,0,4,0,0
31905,boardgame,Mechanic Mac,1961,2,4,30,30,30,5,1,4,0,1,0,0,0,0,0,0
31907,boardgame,Scappo,1944,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31908,boardgame,You Only Dice Twice,2006,2,2,20,20,20,0,1,5.5,0,2,0,0,1,2,1,2
31910,boardgame,Robbing the Miller,1888,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31911,boardgame,Flying Round the World,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31912,boardgame,Baby Barn Yard,1943,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
31913,boardgame,Onino,1942,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
31914,boardgame,Criblets,2005,2,4,20,20,20,0,1,6,0,8,0,1,0,1,0,0
31915,boardgame,Angel in the Attic,2000,2,9,15,15,15,0,0,0,0,0,0,0,0,0,0,0
31916,boardgame,Popeye's Game,1948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31917,boardgame,A Motor Ride,1930,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31918,boardgame,Game of Authors: Cribbage,1875,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
31919,boardgameexpansion,Forces of Warmachine: Pirates of the Broken Coast,2007,2,4,60,60,60,0,39,7.52564,5.5798,92,3,3,2,6,2,2.5
31921,boardgame,Senior Savvy Brainstormers,0,2,4,60,60,60,0,0,0,0,0,0,0,0,0,0,0
31922,boardgame,Futboleo,1992,3,7,60,60,60,0,1,6,0,1,0,0,0,1,0,0
31923,boardgame,The Amazing Race: The Board Game,2006,2,4,0,0,0,0,16,3.775,0,24,4,0,2,9,1,1
31924,boardgame,The Game of Chicken,1957,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31925,boardgame,"""Polly"" Farmer's Footy Game",1965,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31927,boardgameexpansion,Skyline of the World Expansion,2007,2,4,60,60,60,8,4,7.25,0,19,3,2,3,2,0,0
31928,boardgameexpansion,The World Cup Game:  Expansion Set 1,2007,3,8,60,60,60,0,97,7.78682,5.78708,216,0,13,14,35,18,2.1111
31929,boardgame,Benjamin Blmchen: Gute-Nacht-Geschichten,2007,1,4,15,15,15,0,0,0,0,1,0,0,1,0,0,0
31930,boardgame,kicker Fussball-Quiz 2,2007,1,4,30,30,30,0,0,0,0,1,1,0,0,0,0,0
31931,boardgame,kicker Fussball-Quiz 1,2007,1,4,30,30,30,0,0,0,0,2,1,0,0,0,0,0
31932,boardgame,Arctica,2007,2,4,0,0,0,4,0,0,0,2,0,0,0,1,0,0
31933,boardgameexpansion,Die Siedler von Catan: Renaissance in der Steiermark & Burgbau auf Chaffenberch,2007,3,4,90,90,90,0,20,6.675,0,319,24,9,20,29,4,1.75
31937,boardgame,Spider-Man versus Doctor Octopus: Race to Rescue Board Game,2004,2,2,5,5,5,0,1,2,0,2,1,0,0,1,1,1
31938,boardgame,Fun with Lotto: A Bible Game,1955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31939,boardgameexpansion,Tannhuser: John MacNeal Winter Pack,2007,2,10,60,60,60,0,18,6.61111,0,77,2,29,55,11,1,2
31941,boardgame,Chards,2007,2,4,0,0,0,8,0,0,0,3,2,0,1,0,0,0
31942,boardgame,The Game of Seven-Up,1938,2,14,20,20,20,0,1,5,0,1,0,0,0,1,1,2
31943,boardgame,Multo Arithmetic Game,1955,2,2,15,15,15,0,0,0,0,2,0,0,0,1,0,0
31944,boardgame,The American Marksman,1903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31945,boardgame,GoGo Dragon,0,1,4,20,20,20,3,0,0,0,0,0,0,0,0,0,0
31946,boardgame,Astral Conflict,2006,2,8,120,120,120,0,1,5.5,0,2,0,0,0,1,0,0
31947,boardgame,Kainuupeli,1992,2,6,60,60,60,0,0,0,0,0,0,0,0,0,0,0
31948,boardgame,Mariposa,2007,1,4,0,0,0,5,1,6,0,4,1,0,0,1,0,0
31949,boardgame,A Fistful of TOWs,2000,2,2,120,120,120,0,7,6.92857,0,18,1,1,1,3,1,3
31950,boardgame,Kookie Cookie,1980,2,4,30,30,30,4,1,4.5,0,0,0,0,0,0,0,0
31951,boardgame,World Cup Tennis,1996,2,2,0,0,0,0,2,4,0,5,0,0,0,1,0,0
31952,boardgame,He Shoots... He Scores Football DVD Quiz,2005,2,4,60,60,60,0,0,0,0,0,0,0,0,0,0,0
31953,boardgame,Decision in Normandy,0,1,4,600,600,600,0,0,0,0,1,0,5,15,2,0,0
31955,boardgame,Catch Me If You Can! Memory Game,0,2,4,30,30,30,0,1,5.5,0,1,0,0,0,1,0,0
31956,boardgame,Deluxe Geodyssey,1987,2,6,30,30,30,0,1,5,0,4,0,0,0,0,0,0
31957,boardgame,CAR-TAB Auto License-plate game,1952,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31959,boardgame,The Game of Birds,1896,2,2,0,0,0,0,2,4.5,0,4,0,0,0,2,0,0
31960,boardgame,A Flight Round the World,1932,2,6,30,30,30,0,0,0,0,3,0,0,0,1,0,0
31961,boardgame,G.I. Joe Navy Frogman Game,1965,2,2,15,15,15,0,0,0,0,0,0,0,0,0,0,0
31962,boardgame,A Journey By Air,1939,2,6,30,30,30,0,0,0,0,0,0,0,0,0,0,0
31963,boardgame,A Motor Tour,1904,2,6,20,20,20,0,0,0,0,1,0,0,2,0,0,0
31964,boardgame,Barrola,1934,2,4,10,10,10,0,0,0,0,0,0,0,0,0,0,0
31965,boardgame,Bicycle Race,1893,2,6,20,20,20,0,0,0,0,0,0,0,0,0,0,0
31966,boardgame,"Bonnie McBonzo, the Hieland Juggler",1930,2,4,5,5,5,0,0,0,0,1,0,0,0,1,0,0
31967,boardgame,Basket Case,2003,1,2,10,10,10,0,1,6,0,11,2,0,0,2,0,0
31969,boardgame,Quest: A Family Home Evening Game,1970,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31970,boardgame,Hydro Battle!,1999,2,2,20,20,20,7,1,5.45,0,3,0,0,0,0,0,0
31972,boardgame,Duck Soup,2002,2,2,30,30,30,0,8,7.15,0,5,0,0,1,6,1,2
31973,boardgame,Gliders from the Sky: The Fall of Eben Emael,2007,1,1,60,60,60,0,8,5.5,0,43,2,2,12,7,3,1.3333
31974,boardgame,Casino The Boardgame,1999,2,8,90,90,90,0,2,4.5,0,7,0,0,0,1,0,0
31976,boardgame,"Wo bist du, heller Mond?",2004,2,4,15,15,15,0,1,7,0,4,0,1,3,2,0,0
31977,boardgame,Casualtees,2004,2,2,5,5,5,0,2,7,0,2,1,0,0,1,1,1
31978,boardgame,Hustle,1952,2,6,10,10,10,0,1,6.5,0,2,1,0,0,0,0,0
31979,boardgame,Greyhound Racing: The Great Game,1932,2,6,20,20,20,0,2,3,0,2,0,1,2,0,0,0
31980,boardgame,Gliding,1936,2,6,20,20,20,0,0,0,0,0,0,0,0,0,0,0
31981,boardgame,Glida,1933,2,4,10,10,10,0,0,0,0,0,0,0,0,0,0,0
31982,boardgame,Fighting the Fire,1932,2,6,20,20,20,0,0,0,0,0,0,0,0,0,0,0
31983,boardgame,Rocket Bowling,2003,1,0,20,20,20,8,0,0,0,1,0,0,0,1,0,0
31984,boardgame,Dutch Roulette,1926,2,6,5,5,5,0,0,0,0,3,0,0,0,1,0,0
31985,boardgame,Cuebridge,1926,2,4,10,10,10,0,1,4,0,0,0,1,1,0,0,0
31986,boardgame,Cat and Mouse,1920,2,6,20,20,20,5,1,4,0,2,0,0,0,0,0,0
31987,boardgame,Rodeo Kart,1962,2,6,70,70,70,0,0,0,0,3,0,1,0,0,0,0
31988,boardgame,1st Newbury,2007,1,2,0,0,0,0,2,6,0,20,1,0,2,3,0,0
31989,boardgame,Flora,1968,2,4,30,30,30,0,1,7,0,7,0,1,1,0,0,0
31990,boardgame,Ich heie LORA,1969,2,6,15,15,15,0,0,0,0,3,1,0,1,0,0,0
31991,boardgame,Quiz Ladder,0,2,20,40,40,40,8,0,0,0,0,0,0,0,0,0,0
31992,boardgame,Preferences,0,3,0,30,30,30,0,1,3,0,3,0,0,0,0,0,0
31993,boardgame,Gruesome Games,2006,2,2,10,10,10,0,0,0,0,0,0,0,0,0,0,0
31994,boardgame,Popball,1989,2,4,20,20,20,5,0,0,0,1,0,0,0,0,0,0
31995,boardgame,Deutsches Museum: Das Erlebnis Spiel,1989,2,4,60,60,60,0,1,5,0,4,0,0,0,0,0,0
31996,boardgame,Rugrats Bump & Bust Out,1997,2,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
31997,boardgame,"Door County: Season to Season, Shore to Shore  A Property Trading Game",2005,2,6,180,180,180,0,1,1,0,0,0,0,0,0,0,0
31998,boardgame,Nimble Numbers,1969,2,4,10,10,10,0,0,0,0,2,0,0,0,0,0,0
32001,boardgame,Quiz Taxi,2007,2,6,40,40,40,8,3,3,0,11,0,0,0,4,0,0
32002,boardgame,Forged in Steel,2015,2,4,120,60,120,13,21,7.92829,0,12,0,27,91,36,5,3
32005,boardgameexpansion,Empires in Harm,0,2,10,8400,8400,8400,0,9,8.44444,0,15,0,2,6,3,2,5
32006,boardgameexpansion,Tannhuser: Eva Kramer Winter Pack,2007,2,10,90,90,90,0,18,6.86111,0,83,2,29,55,10,2,2
32008,boardgame,Maneuver Warrior,2006,2,2,60,60,60,0,2,7.875,0,7,0,2,4,5,1,4
32009,boardgame,Charlie McCarthy's Radio Party,1938,0,0,0,0,0,0,2,7,0,3,0,0,0,2,0,0
32010,boardgame,Get in the Scrap,1944,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0
32011,boardgame,Top Pacheeza,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32012,boardgame,Fnf in einer Reihe,1996,2,4,15,15,15,0,0,0,0,0,0,0,0,0,0,0
32013,boardgame,Weird U.S.: The Game,2007,2,6,30,30,30,0,8,3.6875,0,51,6,4,5,12,4,1.75
32017,boardgame,"Murder  la carte: The Brie, the Bullet & the Black Cat",0,10,12,180,180,180,0,5,6.14,0,7,0,0,1,3,0,0
32018,boardgame,Hullabaloo: The Game of Observation,1992,2,8,0,0,0,0,0,0,0,4,1,0,0,0,0,0
32019,boardgame,Interplay,1970,2,4,15,15,15,0,1,4,0,6,1,1,2,1,1,1
32021,boardgameexpansion,BattleLore: Earth Elemental,2006,2,2,60,60,60,0,472,7.09424,6.14442,1963,151,28,55,188,39,2.1282
32022,boardgameexpansion,BattleLore: Hill Giant,2006,2,2,60,60,60,0,454,7.18271,6.15821,1877,139,37,70,193,35,2.0571
32026,boardgame,Wordfare!,2007,2,4,30,30,30,0,5,7.3,0,5,2,1,5,7,1,3
32027,boardgame,"""Play Ball""",1978,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32028,boardgame,Tank Commander,1974,2,2,0,0,0,0,6,3.75,0,16,1,4,4,3,2,1
32029,boardgame,Rombo: Il gioco a tutto motore F.1,1985,2,4,30,30,30,0,2,2.25,0,4,1,1,2,1,2,1
32030,boardgame,BIS: Il nuovo gioco a premi ideato da Mike Bongiorno,1984,2,9,30,30,30,0,7,4.7,0,16,1,0,0,0,3,2
32033,boardgame,Etch-A-Sketch Games Pack,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
32034,boardgame,Build-a-Thomas Game,2007,2,4,30,30,30,0,2,5.5,0,1,0,0,0,2,0,0
32035,boardgame,Peopling,2007,2,2,30,30,30,8,0,0,0,1,0,0,0,0,0,0
32036,boardgame,Monopoly: Grand Rapids Edition,2004,2,6,180,180,180,8,3,4,0,3,0,0,0,1,0,0
32037,boardgame,Toy Town Railroad Game,1915,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32038,boardgame,Kalamazoo on Board,2007,2,8,90,90,90,8,1,3,0,1,1,0,0,0,0,0
32039,boardgame,Cranium Grab & Go Checkers Extreme,2006,2,2,0,0,0,0,2,2.5,0,9,0,1,1,0,0,0
32040,boardgame,Cranium Grab & Go Super Jacks,2006,2,2,0,0,0,0,3,2.66667,0,10,1,1,1,2,0,0
32041,boardgame,Cranium Grab & Go Super Sudoku,2006,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0
32042,boardgame,Cranium Grab & Go Mancala Mania,2006,2,2,0,0,0,0,5,3.8,0,10,0,1,1,4,0,0
32043,boardgame,The 3 Little Pigs,1933,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
32044,boardgame,Young People's Bible Game: David and Goliath,1899,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
32045,boardgame,Reward,1958,0,0,0,0,0,0,1,5,0,3,0,0,1,1,0,0
32046,boardgame,Boomtown: The Building of a City,1994,2,8,240,240,240,0,5,5.7,0,6,0,0,4,2,2,3
32049,boardgame,Rainbow Riders,2001,2,4,20,20,20,0,0,0,0,1,1,0,0,0,0,0
32050,boardgame,MapleStory iTrading Card Game,2007,2,2,0,0,0,0,22,6.63636,0,58,7,7,10,19,5,2.2
32051,boardgame,Operation Westindien,2007,1,2,0,0,0,0,2,6.5,0,13,0,0,1,3,0,0
32052,boardgame,Formes et couleurs,2005,1,4,10,10,10,0,0,0,0,2,0,0,0,0,0,0
32053,boardgame,3 for me,1997,2,4,15,15,15,0,2,4.5,0,5,0,0,0,1,0,0
32054,boardgame,Tchic-tchac,0,1,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0
32055,boardgame,Overload,0,3,7,60,60,60,0,0,0,0,0,0,0,0,0,0,0
32056,boardgame,Cap'n Tock,2004,2,4,20,20,20,0,0,0,0,3,0,0,0,0,0,0
32057,boardgame,Verenigde Indische Compagnieen (VIC),1949,2,6,70,70,70,0,0,0,0,1,0,0,0,0,0,0
32058,boardgame,Fami Train,0,2,6,60,60,60,0,0,0,0,1,0,0,0,0,0,0
32059,boardgame,Special Train,1948,2,2,40,40,40,0,1,8,0,1,0,1,1,0,0,0
32060,boardgame,Kwest: A Game of the Sea,0,2,2,40,40,40,0,1,5,0,2,0,2,2,0,0,0
32061,boardgame,Battle Royal,1945,2,4,40,40,40,0,2,5.5,0,9,0,2,1,1,0,0
32062,boardgame,Kirsch Royal,1987,2,4,40,40,40,0,0,0,0,3,0,1,1,0,0,0
32063,boardgame,Generic Outlandishly Big Spacefleets (GOBS),2005,2,8,120,120,120,0,0,0,0,6,0,0,1,1,1,3
32064,boardgame,Skag the Yuppie,1988,2,2,30,30,30,0,0,0,0,1,0,0,0,0,0,0
32065,boardgame,Person-alysis,1957,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32066,boardgame,Edgar Bergen and Charlie McCarthy's Flying Hat Game,1938,2,4,10,10,10,6,1,4,0,2,0,0,0,1,0,0
32067,boardgame,Jouons avec Tintin  Moulinsart,1974,1,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0
32068,boardgame,QUEST: An intriguing game of mazes!,1960,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
32069,boardgame,Attraction,0,2,4,0,0,0,0,4,4.125,0,2,1,0,0,0,0,0
32070,boardgame,Gormiti,2007,2,2,0,0,0,0,5,2.6,0,7,0,0,0,5,0,0
32071,boardgame,Crushed Metal,2007,2,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0
32072,boardgameexpansion,Song of Gold and Darkness,2007,1,2,45,45,45,12,67,7.62851,5.68458,202,0,11,20,16,5,3
32073,boardgame,Spell It,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32074,boardgame,Oflameron card game,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32075,boardgame,Mail Coach Game,1939,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32076,boardgame,Arabian Game,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32077,boardgame,Meteor Game,1929,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32078,boardgame,Lightning Express,0,2,4,40,40,40,0,0,0,0,2,0,0,1,0,0,0
32079,boardgame,Gipfel,1979,4,6,0,0,0,0,0,0,0,1,1,0,1,0,0,0
32080,boardgame,A.D.T. Messenger Boy,1890,0,0,0,0,0,0,1,6,0,2,0,0,0,1,0,0
32081,boardgame,Tom Mix's Game: Wildcat,1930,2,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32082,boardgame,Bonus,2007,2,8,0,0,0,0,17,4.67941,0,27,1,0,1,2,2,1
32083,boardgame,PEKIN 1900,2007,1,2,30,30,30,0,2,8,0,3,0,4,11,0,0,0
32084,boardgameexpansion,Battles of the Third World War,1987,1,0,0,0,0,0,15,7.06667,0,96,3,3,5,7,2,2
32085,boardgame,Sharpe's Skirmish,2006,2,2,60,60,60,0,1,7,0,2,0,0,1,0,0,0
32086,boardgame,Harc Eurprt,1986,2,5,180,180,180,0,24,7.16667,0,26,1,0,3,3,6,3.5
32087,boardgame,Rugby Challenge,2007,2,4,30,30,30,9,2,3.5,0,16,2,0,0,0,1,2
32088,boardgame,Zagadki Smoka Obiboka,1996,1,6,30,30,30,0,11,5.18182,0,21,0,0,0,3,0,0
32089,boardgame,Space Colony Cheeses,2002,2,4,0,0,0,0,1,3,0,4,0,0,2,0,0,0
32090,boardgame,Apostolos,2001,2,4,0,0,0,0,1,4,0,3,0,0,1,1,0,0
32091,boardgame,To A Pulp,2006,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0
32092,boardgame,SuperGuys,2002,2,2,0,0,0,0,2,8.5,0,4,0,0,1,3,0,0
32093,boardgame,The Wars of David,2002,2,2,0,0,0,0,3,4,0,10,0,0,1,5,1,2
32094,boardgameexpansion,Troubled Waters,1992,1,0,0,0,0,0,8,7.75,0,50,1,1,3,4,3,3
32095,boardgameexpansion,Dragon War: Elemental Furies,1999,2,6,45,45,45,0,0,0,0,5,1,0,0,0,0,0
32096,boardgameexpansion,Dragon War: Castle of Doom,1999,2,6,45,45,45,0,1,7,0,5,0,0,0,0,0,0
32097,boardgameexpansion,Dragon War: Escape from the Haunted House,1999,2,6,45,45,45,0,1,6,0,3,0,0,1,0,0,0
32098,boardgameexpansion,Dragon War: Artifacts of Avalon,1999,0,0,0,0,0,0,2,6,0,3,0,0,0,1,0,0
32099,boardgameexpansion,Dragon War: Dragon Allies,1999,2,6,45,45,45,0,0,0,0,3,0,0,0,0,0,0
32100,boardgameexpansion,Dragon War: Alien Invasion,1999,2,6,45,45,45,0,0,0,0,5,1,0,0,0,0,0
32101,boardgameexpansion,Dragon War: X-Pack,1999,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
32102,boardgame,Multimo,1981,2,2,45,45,45,0,0,0,0,2,1,0,0,1,0,0
32103,boardgame,Velomaster,2007,2,4,60,60,60,0,4,5.75,0,12,0,6,5,5,0,0
